patent_id,ipc_class
BR8602469,C
BR8602469,C
BR8602469,C
BR8602469,C
BR8602469,C
BR8602469,C
BR102013028068,C
BR102013028068,C
WO2016040030,C
WO2016040030,A
WO2015068769,C
WO2021195467,A
WO2021195467,C
WO2021195467,A
WO2013120206,C
WO2013120206,C
WO2013120206,C
WO2013120206,C
WO2013120206,C
WO2013120206,C
WO2013120206,C
WO2014093797,C
WO2014093797,B
WO2014093797,C
WO2022066168,C
WO2022066168,C
WO2022066168,C
WO2022066168,C
BRPI0707162,C
BRPI0707162,C
WO2013106136,C
WO2013106136,C
WO2013106136,C
WO2018045051,A
WO2018045051,A
WO2018045051,A
WO2018045051,A
WO2018045051,A
WO2018045051,C
WO2018045051,C
WO2018045051,C
BRPI0510231,A
BRPI0510231,A
BRPI0510231,A
BRPI0510231,A
BRPI0510231,C
BRPI0510231,C
BRPI0510231,C
BR9812695,C
BR9812695,C
BR9812695,A
BR9812695,A
BR9812695,A
BR9812695,A
BR9812695,A
BR9812695,A
BR9812695,A
BR9812695,A
BR9812695,A
BR9812695,A
BR9812695,A
BR9812695,C
BR9812695,C
BR9812695,C
BR9812695,C
BR9812695,C
BR9812695,C
BR9812695,C
BR9812695,C
WO2014096586,C
WO2014096586,C
WO2014096586,C
WO2014096586,C
WO2014096586,C
WO2015124403,C
WO2015124403,C
WO2019054469,C
WO2019054469,C
BR102021014648,C
BR102021014648,C
BR102021014648,C
WO2007057120,C
WO2007057120,C
WO2007057120,C
WO2007057120,C
WO2014202601,C
WO2014202601,C
WO2014202601,C
WO2014202601,C
WO2014202601,C
WO2014202601,C
BR112017027884,A
BR112017027884,C
WO2020092209,C
WO2020092209,C
WO2020201369,C
BRPI0819246,C
BRPI0819246,C
BR1100460,C
BR1100460,C
BR7908366,C
BR7908366,C
BR0013717,C
BR0013717,C
BR0013717,C
BR0013717,C
BR0013717,C
BR0013717,C
BR0013717,C
BR0013717,C
BR0013717,C
WO2012123292,C
WO2012123292,C
WO2012123292,B
WO2012123292,B
WO2012123292,B
WO2012123292,B
WO2012123292,B
WO2014169214,C
WO2014169214,C
WO2014169214,C
WO2014169214,C
WO2014169214,C
WO2014169214,C
WO2008118377,C
WO2021021458,C
WO2021021458,C
WO2021021458,C
WO2021021458,C
WO2021021458,C
WO2006055489,C
WO2006055489,C
WO2006055489,C
WO2006055489,B
WO2006055489,B
BRPI0621496,C
BRPI0621496,C
BRPI0621496,C
BRPI0621496,C
WO2010029568,C
BR112020008482,C
BR112020008482,A
BR8005285,C
BR8005285,C
WO2014059273,C
WO2014059273,B
WO2014059273,C
WO2014059273,C
BR0014573,C
BR0014573,C
BR0014573,C
BR0014573,C
WO2014062564,C
WO2014062564,C
WO2014062564,C
WO2014062564,C
WO2014062564,C
WO2014062564,C
WO2014062564,C
WO2014062564,C
WO2014062564,C
WO2014062564,C
BRPI0708711,C
BRPI0708711,C
WO2012051055,C
WO2012051055,C
WO2012051055,C
WO2020061177,A
WO2020061177,A
WO2020061177,C
BR9007037,C
BR9007037,C
BR9007037,C
BR9007037,C
BR9007037,C
BR9007037,C
BR9007037,C
BR9007037,C
BR9007037,C
WO2020186224,C
WO2020186224,C
WO2020186224,C
BR8104473,A
BR8104473,A
BR8104473,A
BR8104473,C
BR8104473,C
BR8104473,C
BR8104473,C
BR8104473,C
BR8104473,C
BR8104473,D
BR8104473,D
BR8104473,D
BR8104473,D
BR8104473,D
BR8104473,D
WO2022136535,C
WO2022136535,A
BR8102054,B
BR8102054,B
BR8102054,C
BR8102054,C
BR8102054,C
BR8102054,C
BR8102054,C
BR8102054,C
BR8102054,C
BR8102054,C
WO2012148463,C
WO2012148463,C
WO2012148463,C
WO2012148463,C
WO2012148463,C
BR9915289,B
BR9915289,B
BR9915289,B
BR9915289,B
BR9915289,B
BR9915289,B
BR9915289,B
BR9915289,B
BR9915289,B
BR9915289,B
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR9915289,C
BR8007800,C
BR8007800,C
BR8007800,B
BR8007800,B
BR8007800,B
BR8007800,B
BR8007800,B
BR8007800,C
BR8007800,C
BR8007800,C
BR8007800,C
BR8007800,C
BR8007800,C
BR8007800,C
BR8007800,C
BR8007800,C
BR8007800,C
BR8007800,C
BR8007800,C
BR8007800,C
BRPI0520730,C
BRPI0520730,C
BR112015003087,C
BR112015003087,C
BR112015003087,C
BR112015003087,C
BR0215463,C
BR0215463,A
BR0215463,A
BR0215463,A
BR0215463,A
BR0215463,A
BR0215463,A
BR0215463,A
BR0215463,A
BR0215463,A
BR0215463,A
BR0215463,A
BR0215463,A
BR0215463,A
BR0215463,A
BR0215463,A
BR0215463,A
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
BR0215463,C
WO2010119351,C
WO2010119351,C
WO2010119351,C
WO2010119351,C
WO2010119351,B
WO2014092873,C
WO2014092873,C
WO2014092873,C
WO2012006438,C
WO2012006438,C
WO2012006438,C
WO2012006438,C
WO2014124399,C
WO2012138438,C
WO2012138438,C
BRPI0608023,C
BRPI0608023,A
BRPI0608023,C
WO2007031655,C
WO2007031655,C
WO2007031655,C
WO2007031655,C
BR0011756,B
BR0011756,B
BR0011756,C
BR0011756,C
BR0011756,C
BR0011756,C
BR0011756,C
BR0011756,C
BR0011756,C
BR0011756,C
BR0011756,C
BR0011756,C
BR0011756,C
BR0011756,C
BR0011756,C
BR0011756,C
BR0011756,C
WO2005087938,C
WO2005087938,C
BRPI0707860,C
BRPI0707860,C
BRPI0707860,C
WO2011127171,C
WO2011127171,C
BR112016013467,C
WO2012125865,C
WO2012125865,C
BRPI0900570,C
BRPI0900570,C
BRPI0900570,C
BRPI0900570,C
WO2021025872,C
WO2021025872,C
WO2021025872,C
WO2021025872,C
WO2021025872,C
WO2021025872,C
WO2021025872,C
WO2021025872,C
WO2021025872,C
WO2021025872,C
WO2021025872,C
WO2014018450,C
WO2014018450,C
WO2014018450,C
WO2014018450,C
BR8001361,C
BR8001361,C
BR9801000,G
BR9801000,G
BR9801000,A
BR9801000,A
BR9801000,C
BR9801000,C
BR9801000,C
BR9801000,C
BR9801000,C
BR9801000,C
BR9801000,C
BR9801000,C
BR9801000,C
BR9801000,C
BR9801000,G
BR9801000,G
WO2010093832,C
WO2010093832,C
WO2010093832,C
WO2010093832,C
WO2010093832,C
WO2010093832,D
WO2010093832,D
WO2012149153,C
WO2012149153,C
WO2021133255,C
WO2021133255,B
WO2021133255,B
WO2021133255,C
WO2021133255,A
WO2021133255,C
BR112022026949,C
BR112022026949,C
BR112022026949,B
BR112022026998,C
BR112022026998,C
BR112022026998,B
BR112022011271,C
BR112022011271,C
BR112022011271,C
BR112022011271,C
BR112022011271,C
BR112022011271,C
BR112022011271,C
BR112022011271,C
BR112022011271,C
WO2008144903,C
WO2008144903,C
WO2008144903,C
WO2008144903,C
WO2008144903,C
WO2008144903,C
WO2008144903,C
WO2008144903,C
WO2008144903,D
WO2008144903,D
BR8003532,C
BR8003532,B
BR8003532,B
BR8003532,B
BR8003532,B
BR8003532,B
BR8003532,B
BR8003532,B
BR8003532,B
BR8003532,B
BR8003532,B
BR8003532,C
BR8003532,C
BR8003532,C
BR8003532,C
BR8003532,C
BR8003532,C
BR8003532,C
BR8003532,C
BR8003532,C
BR8003532,C
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,A
BR9814097,C
BR9814097,C
BR9814097,C
BR9814097,C
BR9814097,C
BR9814097,C
BR9814097,C
BR9814097,C
BR9814097,C
BR9814097,C
BR9814097,C
BR9814097,C
BR9814097,C
BR9814097,C
BR9814097,C
BR9814097,C
BR9814097,C
BR9814097,C
BR9814097,C
BR9814097,C
BR112016003561,C
BR8001362,C
BR8001362,C
WO2011008513,B
WO2011008513,B
WO2011008513,C
WO2011008513,C
BRPI0711672,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BR0011139,C
BRPI0611262,C
BR9809077,C
BR9809077,C
BR9809077,C
BR9809077,C
BR9809077,C
BR9809077,C
BR9809077,C
BR9809077,C
BR9809077,C
BR9809077,C
BR9809077,C
BR9809077,C
BR9809077,C
BR8404193,C
BR8404193,C
BR8404193,C
BR8404193,C
BR8404193,C
BR8505890,C
BR8505890,B
BR8505890,B
BR8505890,C
BR8505890,C
BR8505890,C
BR8505890,C
BR8505890,C
BR8505890,C
BR8505890,C
BR9406231,C
BR9406231,C
BR9406231,B
BR9406231,B
BR9406231,B
BR9406231,B
BR9406231,B
BR9406231,B
BR9406231,B
BR9406231,B
BR9406231,B
BR9406231,B
BR9406231,B
BR9406231,B
BR9406231,C
BR9406231,C
BR9406231,C
BR9406231,C
BR9406231,C
BR9406231,C
BR9406231,C
BR9406231,C
WO2019063544,C
BR112022020759,C
BR112022020759,C
BR112022020759,C
BR112022020759,C
BR112022020759,C
BR112022020759,C
WO2011046690,C
BR7807994,C
BR7807994,C
BR7807994,C
BR7807994,C
BR7807994,C
BR7807994,C
WO2022129608,C
WO2022129608,C
WO2022129608,C
WO2022129608,C
WO2022129608,C
WO2014043468,C
WO2014043468,C
WO2014043468,C
WO2014043468,C
WO2014043468,C
WO2014043468,C
WO2014043468,C
BR7700531,C
BR7700531,C
BR7700531,B
BR7700531,B
BR7700531,B
BR7700531,B
BR7700531,C
BR7700531,C
WO2020076697,C
WO2013018694,C
WO2013018694,C
WO2022026262,C
BR8001360,C
BR8001360,C
WO2010118338,A
WO2010118338,C
WO2010118338,C
WO2016113280,C
WO2016113280,C
WO2016113280,C
WO2016113280,C
WO2019049064,C
WO2019049064,C
WO2019049064,C
WO2013020839,C
WO2013020839,C
WO2013020839,C
WO2013020839,C
WO2013020839,C
BR9706398,C
BR9706398,C
BR9706398,C
BR9706398,C
BR9706398,C
BR9706398,C
BR9706398,C
BR9706398,C
BR9706398,C
BR9706398,C
BR9706398,C
BR9706398,C
BR9706398,C
BR9706398,C
WO2011109575,C
WO2011109575,C
WO2011109575,C
WO2011109575,C
WO2011109575,C
WO2011109575,C
WO2011020082,C
WO2011020082,C
WO2009149419,C
WO2009149419,C
WO2009149419,C
WO2019171230,C
WO2014018479,C
WO2014018479,B
WO2014018479,C
WO2014018479,C
WO2014176552,C
WO2014176552,C
WO2014176552,C
WO2014176552,C
WO2014176552,C
WO2014176552,C
WO2014176552,C
WO2014176552,C
WO2014100346,C
WO2018034609,C
WO2018034609,C
WO2018034609,C
WO2018034609,C
WO2018034609,C
WO2019042935,C
WO2019042935,C
WO2019042935,A
BR9902058,C
BR9902058,C
BR9902058,C
BR9902058,C
BR9902058,C
BR9902058,C
BRPI9913018,C
BRPI9913018,C
BRPI9913018,C
BRPI9913018,C
BRPI9913018,C
BRPI9913018,C
WO2012123279,C
WO2012123279,C
WO2010039759,C
WO2013068480,C
WO2013068480,B
WO2023273419,C
WO2023273419,C
WO2023273419,C
WO2023273419,A
WO2023273419,A
WO2023273419,A
WO2023273419,A
BR9307658,A
BR9307658,A
BR9307658,A
BR9307658,A
BR9307658,A
BR9307658,A
BR9307658,A
BR9307658,A
BR9307658,A
BR9307658,A
BR9307658,A
BR9307658,C
BR9307658,C
BR9307658,C
BR9307658,C
WO2016124837,C
WO2016124837,C
WO2016124837,C
WO2016124837,C
WO2016124837,C
WO2016124837,C
WO2009149395,C
WO2009149395,C
WO2009149395,C
BR9900037,C
BR9900037,C
BR9900037,C
BR9900037,C
BR9900037,C
BR9900037,C
BR9900037,C
BR9900037,C
BRPI0812834,B
BRPI0812834,C
BRPI0812834,C
BRPI0812834,C
WO2013039137,C
WO2013039137,B
WO2013039137,B
WO2013039137,B
WO2013039137,B
WO2013039137,C
WO2013039137,C
WO2013126561,C
WO2013126561,C
WO2013126561,A
WO2013126561,A
WO2013126561,C
WO2014028774,C
WO2014028774,C
BR9400032,C
BR9400032,C
BR9400032,C
BR9400032,C
BR9400032,C
BR9400032,C
BR9400032,C
BR9400032,C
BR9400032,C
BR9400032,C
BR9400032,C
BR9400032,C
BR9400032,D
BR9400032,D
BR9400032,D
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,C
BR9106145,H
BR9106145,H
BR9106145,H
BR9106145,H
BR8005971,C
BR8005971,C
WO2021050451,C
WO2021050451,C
WO2021050451,C
WO2021050451,A
WO2021050451,B
WO2005045048,B
WO2005045048,C
WO2009120931,C
WO2009120931,C
WO2010009404,C
WO2010009404,A
WO2010009404,C
WO2010009404,C
WO2014186567,C
WO2018177446,C
WO2018177446,C
WO2018177446,A
WO2011066360,C
WO2011066360,C
WO2011066360,C
WO2011066360,C
WO2010039753,C
WO2010039753,C
WO2015054581,C
WO2015054581,C
WO2015054581,C
WO2015054581,C
BR0303853,C
BR0303853,C
BR0303853,C
BR0303853,C
BR0303853,C
BR0303853,C
BR0303853,C
BR0303853,C
BR0303853,C
WO2022104106,C
WO2022104106,C
WO2022104106,C
WO2022104106,C
WO2022104106,C
WO2009074742,C
WO2009074742,C
WO2021074544,C
WO2021074544,C
WO2021074544,C
WO2021074544,C
BR8104005,B
BR8104005,B
BR8104005,C
BR8104005,C
BR8104005,C
BR8104005,C
BR8104005,C
BR8104005,C
BR102013012934,C
BR102013012934,C
BR102013012934,A
BR102013012934,A
BR102013012934,A
BR102013012934,A
BR102013012934,A
BR102013012934,A
WO2014100222,C
WO2014070582,C
WO2014070582,C
WO2014070582,C
WO2014070582,C
WO2014070582,C
WO2014070582,D
BR9812322,C
BR9812322,C
BR9812322,C
BR9812322,C
BR9812322,C
BR9812322,C
BR9812322,C
BR9812322,C
BR9812322,C
BR9812322,C
BR9812322,C
BR9812322,C
BR9812322,C
BR9812322,C
BR9812322,C
BR9812322,C
BR8904827,B
BR8904827,B
BR8904827,B
BR8904827,B
BR8904827,B
BR8904827,B
BR8904827,B
BR8904827,B
BR8904827,B
BR8904827,B
BR8904827,B
BR8904827,B
BR8904827,C
BR8904827,C
BR8904827,C
BR8904827,C
BR8904827,C
BR8904827,C
BR8904827,C
BR8904827,C
BR8904827,C
BR8904827,C
BR8904827,C
BR8904827,C
WO2022135246,C
WO2022135246,C
WO2022135246,C
WO2022135246,C
WO2022135246,C
WO2022135246,C
WO2022135246,A
WO2022135246,A
WO2022135246,C
WO2012089844,C
WO2012089844,C
BR0016102,B
BR0016102,B
BR0016102,B
BR0016102,B
BR0016102,B
BR0016102,B
BR0016102,B
BR0016102,B
BR0016102,B
BR0016102,B
BR0016102,B
BR0016102,B
BR0016102,B
BR0016102,C
BR0016102,C
BR0016102,C
BR0016102,C
BR0016102,C
BR0016102,C
BR0016102,C
BR0016102,C
WO2019039947,A
WO2019039947,A
WO2019039947,A
WO2011116042,C
WO2011116042,C
WO2011116042,C
BRPI0707425,A
BRPI0707425,C
BRPI0707425,C
BRPI0707425,C
BRPI0707425,A
BRPI0707425,A
BRPI0707425,A
BRPI0707425,A
BRPI0703189,C
BRPI0703189,C
BR8506005,C
BR8506005,B
BR8506005,B
BR8506005,B
BR8506005,B
BR8506005,C
BR8506005,C
BR8506005,C
BR8506005,C
BR8506005,C
BR8506005,C
BR8506005,C
BR8506005,C
BR8506005,C
BR8506005,C
BR8506005,C
BR8506005,C
BR8506005,C
BR8506005,C
BR8506005,C
BR8506005,C
WO2010107944,C
WO2010107944,C
WO2010107944,C
WO2011133190,C
WO2015155534,C
WO2015155534,C
WO2015155534,C
WO2015155534,C
WO2015155534,C
WO2014020142,C
WO2014020142,C
BR8101872,C
BR8101872,C
BR8101872,C
BR8101872,C
BR8101872,C
BR8101872,C
BR8101872,C
BR8101872,C
BR8101872,C
BR8101872,C
BR8101872,C
BR8101872,C
BR8101872,C
BR8101872,C
BR8101872,C
BRPI0912690,C
BRPI0912690,C
BRPI0912690,C
BRPI0912690,C
WO2017079818,C
WO2017079818,C
WO2017079818,C
WO2017079818,C
WO2017079818,C
WO2017079818,C
WO2017079818,C
WO2012082720,C
WO2012082720,C
WO2012082720,C
WO2012082720,C
WO2012082720,C
BR8906672,C
BR8906672,C
BR8906672,C
BR8906672,C
BR8906672,C
BR8906672,C
BR8906672,C
BR8906672,C
BR8906672,C
BR8906672,C
BR8906672,C
BR8906672,C
WO2013025773,C
WO2013025773,C
WO2013116175,C
WO2013116175,A
WO2013116175,A
WO2013116175,A
WO2013116175,A
WO2013116175,C
WO2014150226,C
WO2014150226,C
WO2016149268,C
WO2016149268,A
WO2010042781,C
WO2009123222,C
WO2009123222,C
WO2009123222,C
WO2009123222,C
WO2020146357,C
WO2020146357,C
WO2009064828,C
WO2009064828,C
WO2009064828,C
WO2009064828,C
WO2009064828,C
WO2003055984,A
WO2003055984,A
WO2003055984,C
WO2010037016,A
WO2010037016,A
WO2010037016,C
WO2015179378,A
WO2015179378,C
WO2015179378,C
WO2012082542,C
WO2009076343,C
WO2009076343,C
BR9201466,C
BR9201466,C
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,A
BR9605564,C
BR9605564,C
BR8200053,B
BR8200053,B
BR8200053,B
BR8200053,B
BR8200053,B
BR8200053,B
BR8200053,B
BR8200053,B
BR8200053,B
BR8200053,B
BR8200053,C
BR8200053,C
WO2020263722,C
WO2020263722,C
WO2020263722,C
WO2020263722,C
WO2020263722,C
WO1999051759,A
WO1999051759,A
WO1999051759,C
BR8700661,C
BR8700661,C
BR8700661,C
BR8700661,C
BR8700661,C
WO2012058266,C
WO2012058266,A
WO2012058266,C
WO2013040213,C
WO2013040213,A
WO2013040213,C
BR8506001,C
BR8506001,B
BR8506001,B
BR8506001,B
BR8506001,B
BR8506001,B
BR8506001,B
BR8506001,B
BR8506001,B
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
BR8506001,C
WO2012000047,C
WO2012000047,A
WO2012000047,C
WO2017106447,A
WO2017106447,C
WO2015163814,C
WO2015163814,C
WO2015163814,C
WO2015163814,C
WO2008015424,B
WO2008015424,A
WO2008015424,A
WO2008015424,C
WO2008015424,C
WO2015013334,C
WO2015013334,C
WO2015013334,C
WO2008002872,C
WO2008002872,A
WO2008002872,C
WO2014149920,C
WO2014149920,C
WO2019173217,C
WO2019173217,C
WO2019173217,C
WO2022026563,A
WO2022026563,A
WO2022026563,C
WO2022026563,C
WO2022026563,C
WO2022026563,C
WO2006017841,C
WO2016164389,C
WO2016164389,C
WO2016164389,C
WO2016164389,C
WO2016164389,C
WO2016164389,D
WO2016164389,D
WO2013137151,C
WO2013137151,C
WO2013137151,C
WO2013137151,C
WO2013137151,C
BR102021001084,C
BR102021001084,C
BR102021001084,A
BR102021001084,C
WO2021155376,A
WO2021155376,A
WO2021155376,C
WO2021155376,C
WO2023273420,C
WO2023273420,C
WO2023273420,C
WO2023273420,A
WO2023273420,A
WO2023273420,A
WO2011159998,C
WO2011159998,C
WO2011159998,C
WO2011034031,C
WO2011034031,C
WO2011034031,C
WO2012033794,A
WO2012033794,C
WO2012033794,C
BR0205128,C
BR0205128,C
BR0205128,C
WO2022026849,C
WO2009102873,C
WO2009102873,C
WO2009102873,A
WO2013040259,C
WO2013040259,A
WO2013040259,C
WO2012130407,C
WO2012130407,F
WO2006097468,C
WO2006097468,C
WO2021260673,C
WO2021260673,C
WO2021260673,A
WO2021260673,C
WO2021260673,C
WO2021260673,C
BR9914242,C
BR9914242,C
BR9914242,C
BR9914242,C
WO2009019335,A
WO2009019335,A
WO2009019335,C
BRPI0606422,C
BRPI0606422,C
BRPI0606422,C
BRPI0606422,C
BR7902879,C
BR7902879,C
BR7902879,B
BR7902879,B
BR7902879,B
BR7902879,B
BR7902879,B
BR7902879,B
BR7902879,B
BR7902879,B
BR7902879,B
BR7902879,B
BR7902879,C
BR7902879,C
BR7902879,C
BR7902879,C
BR7902879,C
BR7902879,C
BR7902879,C
BR7902879,C
BR7902879,C
BR7902879,C
BR7902879,C
BR7902879,C
BR7902879,C
BR7902879,C
BR7902879,C
BR7902879,C
BR7902879,C
BR7902879,C
BR7902879,C
BR7902879,C
WO2018119501,C
WO2018119501,C
WO2018119501,A
WO2018119501,A
WO2014004458,C
WO2021202397,A
WO2021202397,C
WO2021202397,C
WO2021202397,C
WO2021202397,C
WO2021202397,C
BR9905556,C
BR9905556,C
WO2021000878,A
WO2021000878,C
WO2021000878,C
WO2021000878,C
WO2021000878,C
WO2022026824,C
WO2012062768,C
WO2012062768,C
WO2012062768,C
BR8604172,C
BR8604172,C
WO2015086783,C
WO2015086783,C
WO2015086783,C
WO2015086783,C
WO2015086783,C
WO2013181411,A
WO2013181411,A
WO2013181411,C
WO2011140485,C
WO2011140485,C
WO2011140485,C
WO2011140485,C
WO2011140485,C
WO2008054747,C
WO2008054747,A
WO2008054747,A
WO2015017510,C
WO2015017510,A
WO2006055851,C
WO2006055851,C
WO2012054585,C
WO2012054585,A
WO2012054585,C
WO2012054585,C
WO2002059342,C
WO2002059342,C
WO2002059342,C
WO2002059342,C
WO2002059342,C
WO2014159477,C
WO2022026856,C
BR8203199,C
BR8203199,C
BR8203199,C
BR8203199,C
WO2014064331,C
WO2014064331,C
WO2014064331,C
WO2014064331,C
WO2014064331,A
WO2014064331,C
WO2014064331,D
WO2014064331,C
WO2014064331,D
WO2012167271,A
WO2012167271,A
WO2012167271,A
WO2012167271,A
WO2012167271,C
WO2013081779,C
WO2013081779,C
WO2013081779,C
WO2014025860,C
WO2014025860,C
WO2014025860,A
WO2020190631,A
WO2020190631,A
WO2020190631,C
WO2020190631,A
WO2020190631,A
WO2008154468,C
BR9905379,C
BR9905379,C
WO2013040226,C
WO2013040226,A
WO2008150892,A
WO2008150892,C
WO2007055361,C
WO2007055361,C
WO2007055361,C
WO2007055361,C
WO2007055361,C
BR8504724,C
BR8504724,C
WO2015026887,C
WO2015026887,C
WO2015026887,C
WO2014099433,C
WO2014099433,C
WO2014099433,C
WO2016075531,C
WO2016075531,C
WO2014159887,D
WO2014159887,C
WO2014159887,C
WO2014159887,C
WO2014159887,C
WO2014159887,D
WO2014159887,D
WO2014159887,D
WO2011094205,C
WO2011094205,A
WO2011094205,C
WO2009143401,C
WO2009143401,C
WO2009143401,C
WO2009143401,A
WO2022092864,C
WO2022092864,C
WO2022092864,A
WO2022092864,A
WO2022092864,A
WO2022092864,A
WO2022092864,A
WO2022092864,A
WO2022092864,C
BR8203200,C
BR8203200,C
BR8203200,C
BR8203200,C
WO2010104896,C
WO2010104896,C
WO2010104896,C
BR0205318,C
BR0205318,C
WO2017170918,C
WO2017170918,C
WO2017170918,C
WO2017170918,C
WO2017170918,C
WO2017170918,C
WO2017170918,C
WO2012082548,C
BRPI0607064,C
BRPI0607064,C
BRPI0607064,C
BRPI0607064,C
BRPI0607064,C
BRPI0607064,C
WO2016140966,C
WO2016140966,C
WO2016140966,C
WO2013044062,A
WO2013044062,A
WO2013044062,A
WO2021022101,A
WO2021022101,A
WO2021022101,A
WO2021022101,C
WO2021022101,C
WO2021022101,C
WO2014036140,C
WO2014036140,C
WO2014036140,C
BR8201777,B
BR8201777,B
BR8201777,C
BR8201777,C
BR8201777,C
BR8201777,C
BR8201777,C
BR8201777,C
BR8201777,C
BR8201777,C
BR8201777,C
BR8201777,C
BR8201777,C
BR102012032869,C
BR102012032869,C
BR102012032869,C
WO2014150721,C
WO2014150721,C
WO2014150721,A
WO2015133146,C
WO2015133146,C
WO2022137092,A
WO2022137092,A
WO2022137092,A
WO2022137092,C
WO2015124498,C
WO2015124498,C
WO2015124498,C
WO2015124498,C
WO2015124498,C
WO2015124498,C
BR0012165,B
BR0012165,B
BR0012165,B
BR0012165,B
BR0012165,B
BR0012165,B
BR0012165,C
BR0012165,C
BR0012165,C
BR0012165,C
BR0012165,C
BR0012165,C
BR0012165,C
BR0012165,C
BR0012165,C
BR0012165,C
BR0012165,C
BR0012165,C
BR0012165,C
BR0012165,C
BR0012165,C
WO2009132201,C
WO2009132201,C
WO2009132201,C
WO2009132201,C
WO2009132201,C
WO2014127436,C
WO2014127436,C
WO2014127436,B
WO2014127436,B
WO2014127436,B
WO2014127436,B
WO2014127436,B
WO2022026540,A
WO2022026540,A
WO2022026540,C
WO2009123369,C
WO2009123369,C
WO2009123369,C
BR0113214,A
BR0113214,A
BR0113214,A
BR0113214,A
BR0113214,A
BR0113214,A
BR0113214,A
BR0113214,A
BR0113214,A
BR0113214,A
BR0113214,C
BR0113214,C
BR0113214,C
BR0113214,C
BR0113214,C
BR0113214,C
BR0113214,C
BR0113214,C
BR0113214,C
WO2021026688,C
WO2021026688,A
WO2021026688,C
WO2021026688,C
WO2021026688,A
WO2021026688,A
WO2021026688,A
WO2018013701,C
WO2018013701,C
WO2018013701,C
WO2018013701,C
WO2018013701,C
WO2014141147,A
WO2014141147,A
WO2014141147,C
WO2014141147,C
WO2012082711,C
WO2012082711,C
WO2012082711,C
WO2021232143,C
WO2021232143,C
WO2021232143,C
WO2021232143,C
WO2021232143,C
WO2021232143,C
WO2021232143,C
WO2012094798,C
WO2012094798,C
WO2015001578,C
WO2015001578,C
WO2015001578,C
WO2008017706,C
WO2008017706,C
WO2015079182,C
WO2015079182,C
BR9610519,C
BR9610519,C
