patent_id,ipc_class
BR0114931,C07C
BR0114931,C07C
BR0114931,C07C
BR0114931,C07C
BR0114931,C07C
BR0114931,C07C
BR0114931,C07C
BR0114931,C07C
BR0114931,C07C
WO2022136700,C11D
WO2022136700,A61K
WO2022136700,A61Q
WO2022136700,A61Q
WO2022136700,C11D
WO2022136700,C11D
WO2022136700,C11D
WO2022136700,C11D
WO2022136700,C07C
WO2022136700,C07C
WO2022136700,C11D
BR0201502,C10L
BR0201502,C10L
BR0201502,C10L
BR0201502,C10L
BR0201502,C10L
BR0201502,C10L
BR0201502,C10L
WO2017184729,C12P
WO2017184729,C12M
WO2016160956,C12N
WO2016160956,C12N
WO2016160956,C12N
BR8400621,A22C
BR8400621,A22C
BR8400621,A23B
BR8400621,A23B
BR8400621,A23B
BR8400621,A23B
BR8400621,A23B
BR8400621,A23B
BR8400621,A23B
BR8400621,A23L
BR8400621,A23L
BRPI0616668,C12F
BRPI0616668,C12N
BRPI0616668,C12P
BR8207917,C12N
BR8207917,C12N
BR8207917,C12N
BR8207917,C12N
BR8207917,C12N
BR8207917,C12N
BR8207917,C12P
BR8207917,C12P
BR0000073,C12P
BR0000073,C12P
BR0000073,C12P
BR0000073,C12P
BR0110200,C10L
BR0110200,C10L
BR0110200,C10L
BR0110200,C10L
BR0110200,C10L
BR0110200,C10L
BR0110200,C10L
BR0108703,C10L
BR0108703,C10L
BR0108703,C10L
BR0108703,C10L
BR0108703,C10L
BR0108703,C10L
BR0108703,C10L
BR0108703,C10L
BR8006966,B01J
BR8006966,B01J
BR8006966,B01J
BR8006966,B01J
BR8006966,B01J
BR8006966,B01J
BR8006966,B01J
BR8006966,B01J
BR8006966,B01J
BR8006966,B01J
BR8006966,C07C
BR8006966,C07C
BR8006966,C10G
BR8006966,C10G
BR8006966,F28D
BR8006966,F28D
WO2013096483,C07C
WO2013096483,C07C
WO2013096483,C07C
BR0107561,C12N
BR0107561,C12N
BR0107561,A61K
BR0107561,A61K
BR0107561,A61K
BR0107561,A61K
BR0107561,A61P
BR0107561,A61P
BR0107561,A61P
BR0107561,A61P
BR0107561,A61P
BR0107561,A61P
BR0107561,A61P
BR0107561,C07K
BR0107561,C07K
BR0107561,C12N
BR0107561,C12N
BR0107561,C12N
BR0107561,C12N
BR0107561,C12N
BR0107561,C12N
BR0107561,C12N
BR0107561,C12N
BR0107561,C12P
BR0107561,C12P
BR9713144,B01J
BR9713144,B01J
BR9713144,C07C
BR9713144,C07C
BR9713144,C07C
BR9713144,C07C
BR9713144,C07C
BR9713144,C07C
BR9713144,C07C
BR9713144,C07C
BR9713144,C07C
BR9713144,C07C
BR9713144,C07C
BR9713144,C07C
BR9713144,C07C
BR9713144,C07C
BR9713144,C07C
BR9713144,C07C
BR9713144,C07C
BR9713144,C07C
BR9713144,C07C
BR9713144,C07C
BR9713144,C11D
BR9713144,C11D
BR9713144,C11D
BR9713144,C11D
BR9713144,C11D
BR9713144,C11D
BR9713144,C11D
BR9713144,C11D
WO2020243363,A01H
WO2020243363,C12N
WO2020243363,A01H
WO2020243363,C12N
BR9000434,C07D
BR9000434,B01J
BR9000434,B01J
BR9000434,B01J
BR9000434,B01J
BR9000434,B01J
BR9000434,B01J
BR9000434,B01J
BR9000434,B01J
BR9000434,B01J
BR9000434,B01J
BR9000434,C07B
BR9000434,C07B
BR9000434,C07C
BR9000434,C07C
BR9000434,C07C
BR9000434,C07C
BR9000434,C07C
BR9000434,C07C
BR9000434,C07C
BR9000434,C07C
BR9000434,C07C
BR9000434,C07D
BR9000434,C07D
BR112022024104,C07C
BR112022024104,C07C
BR112022024104,B01J
BR112022024104,B01J
BR112022024104,B01J
BR112022024104,B01J
WO2013165308,C13K
WO2013165308,C07H
WO2013165308,B01J
WO2013165308,C12P
BRPI0802259,C10B
BRPI0802259,B01J
BRPI0802259,C10L
BRPI0802259,C10L
BRPI0802259,C10L
BRPI0802259,C10G
BR8306625,C07C
BR8306625,C07C
BR8306625,C11B
BR8306625,C11B
BRPI0614885,A01H
BRPI0614885,A01H
BRPI0614885,C12N
BRPI0614885,C12N
BRPI0614885,C12P
WO2013186540,C12P
WO2013186540,C12P
WO2013186540,C12P
BR9004787,B01J
BR9004787,B01J
BR9004787,B01J
BR9004787,B01J
BR9004787,C07B
BR9004787,C07B
BR9004787,C07C
BR9004787,C07C
BR9004787,C07C
BR9004787,C07C
BR9004787,C07C
BR9004787,C07C
BR112020000329,C07C
BR112020000329,C07C
WO2009150363,C01C
WO2009150363,A01N
WO2009150363,C07C
WO2009150363,C07C
WO2009150363,C07C
BR112022008894,C09K
BR112022008894,C10L
BR112022008894,C09K
WO2009113101,C12N
WO2009113101,C12N
WO2013011298,C12P
WO2013011298,C12P
BR102012029596,C10L
BR102012029596,C10L
BR102012029596,C10L
BR112017014982,B01D
BR112017014982,C07C
BR112017014982,C07C
BR0000228,C07C
BR0000228,C07C
BR0000228,C07B
BR0000228,C07B
BR0000228,C07C
BR0000228,C07C
BR0000228,C07C
BR0000228,C07C
BR0000228,C07C
BR0000228,C07C
BR0000228,C07C
BR0000228,C07C
BR0000228,C07C
WO2010014503,C13K
WO2010014503,C12P
WO2010014503,C08B
WO2010080428,C08L
WO2010080428,C08H
WO2010080428,C12P
WO2010080428,C12P
WO2015193588,C12P
WO2010099134,C12N
WO2010099134,A01H
BRPI0721461,C10L
BRPI0721461,C10L
BRPI0721461,C10L
BRPI0721461,C10L
BR9808001,C07C
BR9808001,C07C
BR9808001,C07B
BR9808001,C07B
BR9808001,C07C
BR9808001,C07C
BR9808001,C07C
BR9808001,C07C
BR9808001,C07C
BR9808001,C07C
BR9808001,C07C
BR9808001,C07C
BR9808001,C07C
BR9808001,C07C
BR9808001,C07C
BR9808001,C07C
BR9307522,A23C
BR9307522,A23C
BR9307522,A23L
BR9307522,A23L
BR9307522,C12M
BR9307522,C12M
BR9307522,C12N
BR9307522,C12N
BR9307522,C12N
BR9307522,C12N
BR9307522,C12N
BR9307522,C12N
BR9307522,C12N
BR9307522,C12P
BR9307522,C12P
BR9307522,C12P
BR9307522,C12P
BR9307522,C12P
BR9307522,C12P
BR9307522,C12P
BR9307522,C12R
BR9307522,C12R
BR9307522,C12R
BRPI0415619,C12P
BRPI0415619,C12P
BRPI0415619,C12P
BRPI0415619,C12P
BRPI0415619,C12P
BRPI0415619,C12P
BRPI0415619,C12P
BR112022010443,C10L
BR112022010443,G01N
BR112022010443,C10L
BR7801022,C07C
BR7801022,C07C
BR7801022,C10L
BR7801022,C10L
BR0016800,C10L
BR0016800,C10L
BR0016800,C10L
BR0016800,C10L
BR0016800,C10L
BR0016800,C10L
BR0016800,C10L
BR0016800,C10L
BRPI0809289,C07H
BRPI0809289,C12N
BRPI0809289,C12N
BRPI0809289,C12N
BRPI0809289,C12P
BRPI0809289,C12P
BRPI0809289,C12P
BRPI0809289,C12P
BRPI0809289,C12P
BRPI0809289,C12P
BRPI0809289,C12P
BRPI0809289,C12S
BRPI0809289,C13K
BRPI0809289,C13K
BR102012010946,C10L
BR102012010946,C10L
BR102012010946,C10L
BR102020024620,C12N
BR102020024620,C12N
BR102020024620,C12P
BR102020024620,C12R
BR9916532,C07C
BR9916532,C07C
BR9916532,C07C
BR9916532,C07C
BR9916532,C07C
BR9916532,C07C
BR9916532,C07C
BR9916532,C07C
BR112022007870,C12N
BR112022007870,C12P
BR7801021,C07C
BR7801021,C07C
BR7801021,C10L
BR7801021,C10L
BR9405538,C10L
BR9405538,C10L
BR9405538,C10L
BR9405538,C10L
BR9405538,C10L
BR9405538,C10L
BR9405538,C10L
BR9405538,F02B
BR9405538,F02B
WO2014135755,C12P
WO2014135755,C12P
BR112022009620,C12P
BR112022009620,C12N
BR112022009620,C12N
BR112022009620,C12N
WO2021018715,C07C
WO2021018715,C07F
BRPI1001690,C10L
BRPI1001690,C10L
BRPI1001690,F27B
BRPI1001690,F27B
BRPI1001690,F27B
BRPI1001690,F27B
WO2019108433,C12F
WO2019108433,C12F
WO2019108433,C11B
WO2019108433,C11B
WO2019108433,C12P
WO2019108433,C12P
WO2019108433,C12P
BR102021011471,A23B
BR102021011471,A23B
BR8807347,B01D
BR8807347,B01D
BR8807347,B01D
BR8807347,B01D
BR8807347,B01D
BR8807347,B01D
BR8807347,B01D
BR8807347,B01D
BR8807347,B01D
BR8807347,C07C
BR8807347,C07C
BR8807347,C07C
BR8807347,C07C
BR8807347,C07C
BR8807347,C08L
BR8807347,C08L
WO2018213554,C12P
WO2018213554,C12P
WO2018213554,C12P
WO2018213554,C12N
WO2018213554,C12N
BRPI0409171,C10L
BRPI0409171,C10L
BRPI0409171,C10L
BRPI0409171,C10L
BRPI0409171,C10L
BRPI0409171,C10L
WO2019046043,C07K
WO2019046043,C12P
BR7906534,C10B
BR7906534,C10B
BR7906534,C10L
BR7906534,C10L
WO2015130481,C12P
WO2015130481,C12P
WO2015130481,C13K
WO2015130481,C08B
WO2015130481,C08B
WO2015130481,C08H
WO2015130481,D21C
WO2015130481,D21C
WO2012060767,C13K
WO2012060767,B01J
WO2012060767,C07H
WO2012060767,C12P
BR7401263,C12N
BR7401263,C12N
BR7401263,C12N
BR7401263,C12N
BR7401263,C12N
BR7401263,C12N
BR7401263,C12N
BR7401263,C12N
BR7401263,C12N
BR7401263,C12N
BR7401263,C12N
BR7401263,C12N
BR7401263,C12P
BR7401263,C12P
WO2015097285,C07C
BRPI0804088,C12P
BRPI0804088,C12P
BRPI0804088,C12R
BRPI0804088,D02G
BR102021010045,C12P
BR8500986,C12N
BR8500986,C12N
BR8500986,A01G
BR8500986,A01G
BR8500986,A01H
BR8500986,A01H
BR8500986,A01H
BR8500986,A01H
BR8500986,A01H
BR8500986,A01H
BR8500986,C12N
BR8500986,C12N
BR8500986,C12N
BR8500986,C12N
BR8500986,C12N
BR8500986,C12N
BR8500986,C12N
BR8500986,C12N
BR8500986,C12N
BR8500986,C12N
BR112022023061,C07C
BR112022023061,C07C
BR112022023061,C07C
BR112022023061,C07C
BR112022023061,C07C
BR112022023061,C07C
BR112022023061,C07C
WO2021108464,C12N
WO2021108464,C12P
WO2021108464,C12R
WO2021108464,C12P
WO2021108464,C07K
BR102013000473,C10L
BR102013000473,C10L
BR102013000473,C10L
BR102013000473,C10L
BR102013000473,C10L
WO2018033712,C10L
BR0313251,C12P
BR0313251,C12P
BR0313251,C08G
BR0313251,C08G
BR0313251,C08G
BR112019018941,C10L
WO2019143736,C12P
BR9610645,A01H
BR9610645,A01H
BR9610645,C12N
BR9610645,C12N
BR112016015341,C12N
BR112016015341,C12P
BR112016015341,C12R
BR112023003329,C12N
BR112023003329,C12N
BR112023003329,C12N
BR112023003329,C12N
BR112023003329,C12P
BR112023003329,C12R
WO2016016528,C07C
WO2016016528,C07C
WO2022051659,C07C
WO2022051659,C07C
BR0112716,A23D
BR0112716,A23D
BR0112716,C11B
BR0112716,C11B
BR0112716,C12N
BR0112716,C12N
BR0112716,C12N
BR0112716,C12N
BR0112716,C12N
BR0112716,C12N
BR0112716,C12P
BR0112716,C12P
WO2012030711,C12N
WO2012030711,A01H
BR9102903,C10L
BR9102903,C10L
BR9102903,C10L
BR9612743,C08G
BR9612743,C08G
BR9612743,C10L
BR9612743,C10L
BRPI0711139,C12P
BRPI0711139,C13K
WO2013116492,C07C
WO2013116492,C07C
WO2013116492,C07C
WO2013116492,B01J
BRPI0417720,C12P
BRPI0417720,C12P
BRPI0417720,A23L
BRPI0417720,A23L
BRPI0417720,C07C
BRPI0417720,C07C
BRPI0417720,C07C
BRPI0417720,C07C
BR0214005,C10L
BR0214005,B01J
BR0214005,B01J
BR0214005,C10L
BR0214005,C10L
BR0214005,C10L
BR0214005,C10L
BR0214005,C10L
BR0214005,C10L
BR0214005,C10L
BR0214005,C10L
BR0214005,C10L
BR0214005,C10L
BR0214005,C10L
BR0214005,C10L
BRPI0705915,B27K
BRPI0705915,C10L
BR0313137,C07K
BR0313137,C07K
BR0313137,C12N
BR0313137,C12N
BR0313137,C12N
BR0313137,C12N
BR8002061,C10L
BR8002061,C10L
BR8002061,C10L
BR8002061,C10L
BR8002061,C10L
BR8002061,C10L
BR8002061,C10L
BR0115201,C10L
BR0115201,C10L
BR0115201,C10L
BR0115201,C10L
BR0115201,C10L
BR0115201,C10L
BR0115201,C10L
BR0115201,C10L
BR0115201,C10L
BR0115201,C10L
BR0106413,C10L
BR0106413,C10L
WO2013011295,C12P
WO2013011295,C12P
WO2019185843,C12P
BR0211808,A01H
BR0211808,A01H
BR0211808,A01H
BR0211808,A01H
BR0211808,C12N
BR0211808,C12N
BR0211808,C12N
BR0211808,C12N
BR0211808,C12N
BR0211808,C12N
BR0211808,C12N
BR0211808,C12N
BR102012028238,C12P
BR102012028238,C12R
BR0214549,B01J
BR0214549,B01J
BR0214549,B01J
BR0214549,B01J
BR0214549,B01J
BR0214549,B01J
BR0214549,B01J
BR0214549,B01J
BR0214549,B01J
BR0214549,B01J
BR0214549,B01J
BR0214549,C07B
BR0214549,C07B
BR0214549,C07C
BR0214549,C07C
BR0214549,C07C
BR0214549,C07C
BR0214549,C07C
BR0214549,C07C
BR9808582,A61K
BR9808582,A61K
BR9808582,A61K
BR9808582,A61K
BR9808582,A61K
BR9808582,A61Q
BR9808582,A61Q
BR9808582,B01D
BR9808582,B01D
BR9808582,B01J
BR9808582,B01J
BR9808582,B01J
BR9808582,B01J
BR9808582,C07C
BR9808582,C07C
BR9808582,C07C
BR9808582,C07C
BR9808582,C07H
BR9808582,C07H
BR9808582,C11D
BR9808582,C11D
BR9808582,C11D
BR9808582,C11D
BR9808582,C11D
BR9808582,C11D
BR9808582,C11D
BR9808582,C11D
BR9808582,C11D
BR9808582,C11D
BR9808582,C11D
BR9808582,C11D
BR9808582,C11D
BR9808582,C11D
BR0015784,A01H
BR0015784,A01H
BR0015784,C12N
BR0015784,C12N
BR0015784,C12N
BR0015784,C12N
BR0015784,C12N
BR0015784,C12N
BR9910455,A01H
BR9910455,A01H
BR9910455,C07K
BR9910455,C07K
BR9910455,C12N
BR9910455,C12N
BR9910455,C12N
BR9910455,C12N
BR9910455,C12N
BR9910455,C12N
BR9910455,C12N
BR9910455,C12N
BRPI0908659,A23K
BRPI0908659,A61K
BRPI0908659,A61K
BRPI0908659,A61L
BRPI0908659,C12N
BRPI0908659,C12P
BRPI0908659,C12P
BRPI0908659,A23L
BRPI0908659,A61L
BRPI0908659,A61K
BRPI0908659,A61K
BR0116751,C07C
BR0116751,C07C
BR0116751,C07C
BR0116751,C07C
BR0116751,C07C
BRPI0715109,A23B
BRPI0715109,C08B
BR0203386,C12N
BR0203386,C12N
BR0203386,A61K
BR0203386,A61K
BR0203386,A61P
BR0203386,A61P
BR0203386,A61P
BR0203386,A61P
BR0203386,C07K
BR0203386,C07K
BR0203386,C07K
BR0203386,C07K
BR0203386,C07K
BR0203386,C12N
BR0203386,C12N
BR0203386,C12N
BR0203386,C12N
BR0203386,C12P
BR0203386,C12P
BR0203386,C12P
BR0203386,C12P
BR112015027630,C12N
BR112015027630,B09B
BR112015027630,C12N
BR112015027630,C12N
BR112015027630,C12P
BRPI0616796,C10L
BRPI0616796,C10L
BRPI0616796,C10L
BRPI0800237,C10L
BRPI0800237,C10L
BRPI0800237,C10L
BRPI0800237,C10L
WO2016046242,C07C
WO2016046242,C07C
WO2016046242,B01J
WO2016046242,C07C
BR7703676,C10L
BR7703676,C10L
BR8606086,A01F
BR8606086,A01F
BR8606086,C12M
BR8606086,C12M
BR8606086,C12N
BR8606086,C12N
BR8606086,C12N
BR8606086,C12N
BR8606086,C12N
BR8606086,C12N
BR8606086,C12P
BR8606086,C12P
BRPI0701010,C10L
BRPI0701010,C10L
BRPI0701010,C10L
BRPI0701010,C10L
BRPI1000885,B01J
BRPI1000885,B01J
BRPI1000885,B01J
BRPI1000885,C07C
BRPI1000885,C10L
BR0008178,B01J
BR0008178,B01J
BR0008178,B01J
BR0008178,B01J
BR0008178,B01J
BR0008178,C07B
BR0008178,C07B
BR0008178,C07C
BR0008178,C07C
BR0008178,C07C
BR0008178,C07C
BRPI0705107,C10L
BRPI0705107,C10L
BRPI0705107,C10L
BRPI0705107,C10L
BRPI0705107,C10L
BRPI0705107,C10L
BRPI0705107,C10L
BRPI0705107,C10L
BRPI0705107,C10L
BRPI0705107,C10L
BRPI0705107,C10L
BRPI0705107,C10L
BRPI0705107,C10L
BR112018004861,C12P
BR112018004861,C12P
BR112018004861,C12P
WO2013052971,B01J
WO2013052971,B01J
WO2013052971,C07C
WO2013052971,B01J
WO2013052971,B01J
WO2013052971,B01J
WO2013052971,B01J
WO2013052971,B01J
WO2013052971,B01J
WO2013052971,B01J
WO2013052971,B01J
WO2008150463,C12N
BR8207521,C10L
BR8207521,C10L
BRPI0821025,C12P
BRPI0821025,C12P
BRPI0821025,C12P
BR6898619,A61K
BR6898619,A61K
BR6898619,C07C
BR6898619,C07C
BR6898619,C07C
BR6898619,C07C
BR6898619,C07C
BR6898619,C07C
BR6898619,C07C
BR6898619,C07C
BR6898619,C07C
BR6898619,C07C
BR6898619,C07C
BR6898619,C07C
BR6898619,C08F
BR6898619,C08F
BR6898619,C08F
BR6898619,C08F
BR6898619,C08F
BR6898619,C08F
BR6898619,C11D
BR6898619,C11D
BR6898619,D06M
BR6898619,D06M
BR6898619,D06M
BR6898619,D06M
BR6898619,D06M
BR6898619,D06M
BR6898619,D06M
BR6898619,E04B
BR6898619,E04B
BR6898619,E04B
BR6898619,E04B
BRPI0413944,C07H
BRPI0413944,C07H
BRPI0413944,C07K
BRPI0413944,C07K
BRPI0413944,C12N
BRPI0413944,C12N
BRPI0413944,C12N
BRPI0413944,C12P
BRPI0413944,C12P
WO2013164713,A61L
WO2013164713,A61K
WO2013164713,B05D
WO2013164713,A61F
WO2013164713,C07C
WO2013164713,C07C
BR102012026279,B27K
BR102012026279,C10L
BR102012026279,C22C
BRPI0811465,C12N
BRPI0811465,C12N
BRPI0811465,C12P
WO2014074066,C13K
WO2014074066,B01J
WO2014074066,C07H
WO2014074066,C12P
WO2015161877,A23L
WO2015161877,A23L
WO2015161877,A01N
WO2015161877,A23K
WO2015161877,A23K
WO2015161877,A23L
WO2015161877,A23L
WO2015161877,C12P
WO2015161877,C12R
BR0207129,C07B
BR0207129,C07B
BR0207129,C07C
BR0207129,C07C
BR0207129,C07C
BR0207129,C07C
BR0207129,C07C
BR0207129,C07C
BR0207129,C07C
BR0207129,C07C
BR0207129,C07C
BR0207129,C07C
BR0207129,C07C
BR0207129,C07C
BR0207129,C07C
BR0207129,C07C
BR0207129,C07C
BR0207129,C11D
BR0207129,C11D
BR0207129,C11D
BR0207129,C11D
BR0207129,C11D
BR0207129,C11D
BR112022018227,C07C
BR112022018227,C07C
BR112022018227,C07C
BR0305167,C10L
BR0305167,C10L
BR0305167,C10L
BR102021008484,C12P
BR102021008484,C12R
BR9710963,C12N
BR9710963,C12N
BR9710963,C12N
BR9710963,C12N
BR9710963,C12N
BR9710963,C12N
BR9710963,C12N
BR9710963,C12N
BR9710963,C12N
BR9710963,C12N
BR9710963,C12N
BR9710963,C12N
BR9710963,C12P
BR9710963,C12P
BR9710963,C12R
BR9710963,C12R
BR9710963,C12R
BR0005833,C10L
BR0005833,C10L
BR8402569,C07C
BR8402569,C07C
BR8402569,C11C
BR8402569,C11C
BR8402569,C11C
BR1100741,C10L
BR1100741,C10L
BR1100741,C10L
BR1100741,C10L
BR1100741,C10L
BR0010075,C07C
BR0010075,C07C
BR0010075,C07C
BR0010075,C07C
BR0010075,C07C
BR0010075,C07C
BR0010075,C07C
BR0010075,C07C
BR0010075,C07C
BR0010075,C07C
WO2013040514,C07C
WO2013040514,C07C
BR0116675,C12N
BR0116675,C12N
BR0116675,C07K
BR0116675,C07K
BR0116675,C12N
BR0116675,C12N
BR0116675,C12N
BR0116675,C12N
BR0116675,C12N
BR0116675,C12N
BR0116675,C12P
BR0116675,C12P
BR0116675,C12P
BR0116675,C12P
BR0116675,C12Q
BR0116675,C12Q
WO2019156854,C07C
WO2019156854,C07C
WO2019156854,B01J
WO2019156854,B01J
WO2019156854,B01J
WO2012013646,C12P
WO2012013646,C12P
WO2012013646,C07H
WO2012013646,C08B
BRPI0707372,C07C
BRPI0707372,C07C
BRPI0707372,C07C
BRPI0812267,C12N
BRPI0812267,C12N
BRPI0812267,C12P
BR112013008387,C12Q
BR112013008387,C12N
BR112013008387,C12N
BR112013008387,A01H
BR112013008387,A01H
BR112022012615,C12P
BR112022012615,C12N
BR112022012615,C12P
BR112022012615,C12N
BR112022012615,C12N
BR9808475,A01H
BR9808475,A01H
BR9808475,C12N
BR9808475,C12N
BR9808475,C12N
BR9808475,C12N
BR9808475,C12N
BR9808475,C12N
BRPI1102238,G01N
BRPI1102238,C10L
BRPI1102238,C10L
BRPI0715435,C07C
BRPI0715435,C07C
BRPI0715435,C07C
BR102012032851,C10G
BR102012032851,C10L
BR0202602,C12M
BR0202602,C12M
BR0202602,C12P
BR0202602,C12P
WO2022064351,C07C
WO2022064351,C07C
WO2022064351,C07C
WO2022064351,C07D
WO2022064351,C07D
WO2022064351,C07C
WO2022064351,C07C
BRPI0615649,A01H
BRPI0615649,C07K
BRPI0615649,C12N
BRPI0615649,C12N
BRPI0615649,C12N
BRPI0615649,C07K
BRPI0615649,A01N
WO2010099300,B01J
WO2010099300,B01J
WO2010099300,C07C
BR8001310,C12N
BR8001310,C12N
BR8001310,C12P
BR8001310,C12P
BR8001310,C12R
BR0313979,C10L
BR0313979,C10L
BR0313979,C10L
BR0313979,C10L
BR0313979,C10L
BR0313979,C10L
BR0313979,C10L
BR0313979,C10L
BR0313979,C10L
BR0313979,C10L
BR0313979,C10L
BR0313979,C10L
BR0313979,C10L
BRPI0710303,C10L
BRPI0710303,C10L
BRPI0710303,C10L
BRPI0710303,C10L
WO2013030116,C12N
WO2013030116,C12P
BR122012016827,B01D
BR122012016827,C07C
BR122012016827,C07C
BR122012016827,C07C
BR122012016827,C07C
BR122012016827,C07C
BR122012016827,C07C
BR122012016827,B01J
BR122012016826,B01D
BR122012016826,C07C
BR122012016826,C07C
BR122012016826,C07C
BR122012016826,C07C
BR122012016826,C07C
BR122012016826,C07C
BR122012016826,B01J
BR122012016825,B01D
BR122012016825,C07C
BR122012016825,C07C
BR122012016825,C07C
BR122012016825,C07C
BR122012016825,C07C
BR122012016825,C07C
BR122012016825,B01J
WO2001094292,C07C
WO2001094292,C07C
WO2001094292,C07C
WO2003033540,A23L
WO2003033540,C08B
WO2003033540,C12N
WO2003033540,C12N
BRPI0708477,A01H
BRPI0708477,C12N
BR122014004509,C12P
BR0313473,A23K
BR0313473,A23K
BR0313473,A23B
BR0313473,A23B
BR0313473,A23K
BR0313473,A23K
BR0313473,A23L
BR0313473,A23L
BR0313473,A23L
BR0313473,A23L
BR0313473,A61K
BR0313473,A61K
BR0313473,A61K
BR0313473,A61K
BR0313473,A61P
BR0313473,A61P
BR0313473,A61P
BR0313473,A61P
BR0313473,A61P
BR0313473,A61P
BR0313473,A61P
BR0313473,A61P
BR0313473,C07D
BR0313473,C07D
BR0313473,C07D
BR0313473,C07D
BR7707906,C10L
BR7707906,C10L
BR7707906,C10L
BR7707906,C10L
BR7707906,C10L
BR7707906,C10L
BR7707906,C10L
BR7707906,C10L
BR7707906,C10L
BR7707906,C10L
BR7707906,C10L
BR7707906,C10L
BR8406451,C10G
BR8406451,C10G
BR8406451,B01J
BR8406451,B01J
BR8406451,B01J
BR8406451,B01J
BR8406451,B01J
BR8406451,B01J
BR8406451,B01J
BR8406451,B01J
BR8406451,B01J
BR8406451,B01J
BR8406451,B01J
BR8406451,B01J
BR8406451,B01J
BR8406451,B01J
BR8406451,C07C
BR8406451,C07C
BR8406451,C07C
BR8406451,C07C
BR8406451,C07C
BR8406451,C07C
BR8406451,C07C
BR8406451,C07C
BR8406451,C07C
BR8406451,C07C
WO2011039611,C07C
BR0211809,A01H
BR0211809,A01H
BR0211809,A01H
BR0211809,A01H
BR0211809,A01H
BR0211809,A01H
BR0211809,C12N
BR0211809,C12N
BR0211809,C12N
BR0211809,C12N
BR0211809,C12N
BR0211809,C12N
BR0211809,C12N
BR0211809,C12N
BR0211809,C12Q
BR0211809,C12Q
BR8103665,C10L
BR8103665,C10L
BR9907296,B01J
BR9907296,B01J
BR9907296,B01J
BR9907296,B01J
BR9907296,B01J
BR9907296,C07B
BR9907296,C07B
BR9907296,C07C
BR9907296,C07C
BR9907296,C07C
BR9907296,C07C
BR9907296,C07C
BR9907296,C07C
BR9907296,C07C
BR9907296,C07C
BR9907296,C07C
BR9907296,C07C
BR9907296,C07C
BR9907296,C07C
BR9907296,C07C
BR9907296,C07C
BR9907296,C07C
BR112022015259,B01J
BR112022015259,C07C
BR112022015259,C07C
BR0015385,C07C
BR0015385,C07C
BR0015385,C07C
BR0015385,C07C
BR0015385,C07C
BR0015385,C07C
BR0015385,C07C
BR0015385,C07C
BR0015385,C07C
BR0015385,C07C
BR0015385,C07C
BR9909655,C12N
BR9909655,C12N
BR9909655,C12N
BR9909655,C12N
BR9909655,C12N
BR9909655,C12N
BR9909655,C12N
BR9909655,C12N
BR9909655,C12P
BR9909655,C12P
WO2010028206,C10G
WO2010028206,C10L
WO2011021955,C07C
WO2011021955,C07C
WO2011021955,C07C
BR0107816,C07C
BR0107816,C07C
BR0107816,C07C
BR0107816,C07C
BR0107816,C07C
BR0107816,C07C
BR0107816,C07C
BR112013007616,C12P
BR112013007616,C12P
BR112013007616,A61K
BR112013007616,C12N
BR112013007616,C12N
WO2020239338,C09K
WO2020239338,C10L
WO2011097197,B01J
WO2011097197,B01J
WO2011097197,B01J
WO2011097197,C07C
WO2011097197,C07C
BR6908405,C07C
BR6908405,C07C
BR6908405,C07D
BR6908405,C07D
BR6908405,C07D
WO2022130344,C10G
WO2022130344,B01J
WO2022130344,C07C
WO2010099307,B01J
WO2010099307,B01J
WO2010099307,C07C
BR102014009714,C10L
BR102014009714,C10L
BR112023002683,C07C
BR112023002683,C07C
WO2009003292,C12P
WO2009003292,C08H
WO2009003292,C12M
WO2009003292,C12M
WO2009003292,C12P
WO2009003292,C13K
BR0608580,C12N
BR0317291,C10G
BR0317291,C10G
BR0317291,C10L
BR0317291,C10L
BR0317291,C10L
BR0317291,C10L
BR0317291,C10L
BR0317291,C10L
BR0317291,C10L
BR0317291,C10L
BR0317291,C10L
BR102020026200,C12N
BR102020026200,C12N
BR102020026200,C12N
BR102020026200,C12N
BR102020026200,C12P
BR112012024286,C07C
BR112012024286,C07C
BR8704349,C12P
BR8704349,C12P
BR8704349,C12R
BR8704349,C12R
BR8704349,C12R
WO2018207694,C07C
WO2018207694,C07C
WO2018207694,C07C
WO2004086878,A21D
WO2004086878,A21D
WO2004086878,A21D
WO2004086878,A21D
WO2004086878,A23C
WO2004086878,A23C
WO2004086878,A23L
WO2004086878,A23L
WO2004086878,A23L
WO2004086878,A23L
WO2004086878,A23L
WO2004086878,A23L
WO2004086878,A23L
WO2004086878,A23L
WO2004086878,A23L
WO2004086878,A23L
WO2004086878,C12P
WO2004086878,C12P
WO2014099707,C12P
WO2014099707,C07K
WO2014099707,C12P
WO2010099309,B01J
WO2010099309,B01J
WO2010099309,C07C
WO2017100907,C12P
WO2017100907,C12P
WO2017100907,C12P
WO2017100907,C13K
WO2017100907,D21C
WO2008134390,C07C
WO2008134390,C07C
WO2008134390,C07C
WO2008134390,C08G
WO2008134390,C11D
BR6911001,A61K
BR6911001,A61K
BR6911001,C07C
BR6911001,C07C
WO2015077904,C12N
WO2015077904,C12N
WO2015077904,C12N
WO2015077904,C07K
WO2015077904,A01H
WO2015077904,A01H
BR0100752,A01H
BR0100752,A01H
BR0100752,C12N
BR0100752,C12N
BRPI0905410,C10L
WO2014096648,C07C
